 BJP ప్రభుత్వంలో మహిళలకి రక్షణ లేని కారణంగా ప్రభుత్వానికి వ్యతిరేకంగా గొలుసులతో చేసిన డ్రెస్ ధరించి నిరసన తెలుపుతున్న మహిళ.ఫాక్ట్(నిజం): గొలుసులతో ఉన్న మహిళకి సంబంధించి మరొక ఫోటో ఒక వెబ్సైట్ లో కనిపించింది. ఈ వెబ్సైట్ లో ఉన్న సమాచారం ప్రకారం శ్రీలంకకి చెందిన ఈ మహిళ palk straits కి చెందిన ఒసారియ వేషధారణలో ఉంది. ఒక శ్రీలంక యూట్యూబ్ ఛానల్ లో గొలుసులతో ఉన్న మహిళకి సంబంధించిన ఒక వీడియో 13 ఫిబ్రవరి 2020న అప్లోడ్ చేయబడింది. దీన్నిబట్టి ఈ వీడియో పాతదని^ ఈ మహిళకి భారత దేశంలో జరుగుతున్న నిరసనలకు సంబంధం లేదని చెప్పొచ్చు. కావున పోస్టు ద్వారా చెప్పేది తప్పు.,https://factly.in/telugu-this-photo-of-a-woman-protesting-in-a-chain-type-dress-is-from-srilanka-not-india/
statement,link
 కేంద్ర మంత్రి హర్ష వర్ధన్ ని ప్రజలు కొడుతున్న వీడియో.,https://factly.in/telugu-the-man-assaulted-in-this-video-is-not-union-health-minister-harsha-vardhan/
ముఖ్య సమాచారం: రేప్ మొదలగు తీవ్రమయిన కేసుల్లో బాధితురాలి గుర్తింపును బహిర్గతం చేసే పేరు లేదా ఇతర సమాచారాన్ని ముద్రించడం లేదా ప్రచురించడం ఇండియన్ పీనల్ కోడ్ (IPC) సెక్షన్ 228 (A) ప్రకారం నేరం. అంతే కాదు^ ప్రింట్^ ఎలక్ట్రానిక్^ సోషల్ మీడియా మొదలైన వాటిలో ఏ వ్యక్తి అయినా బాధితురాలి గుర్తింపును బహిర్గతం చేసే పేరు లేదా ఇంకే విషయాలు ముద్రించడం లేదా ప్రచురించడం నేరం అని సుప్రీంకోర్టు 2018 లో ఇచ్చిన తీర్పులో పేర్కొంది.,https://factly.in/telugu-the-girl-in-this-photo-is-the-victim-of-hathras-gang-rape/
 వికారాబాద్ లో జరిగిన యువతి కిడ్నాప్ కి సంబంధించిన వీడియో.,https://factly.in/telugu-this-abduction-video-of-a-woman-nothing-to-do-with-the-vikarabad-incident/
 రైతులకు అండగా నిలబడతాను అనే స్లోగన్ ఉన్న టి-షర్టుని ధరించిన దీపికా పదుకొనె.,https://factly.in/telugu-morphed-photo-shared-as-a-pro-farmer-slogan-on-deepika-padukones-t-shirt/
 హిందూ వేషధారణలో హరినామ సంకీర్తన చేస్తున్న ప్రఖ్యాత గాయకుడు మహమ్మద్ రఫీ మనవరాలు.ఫాక్ట్ (నిజం): వీడియోలో హరినామ సంకీర్తన చేస్తున్నది భక్తి గాయకురాలు గీతాంజలి రాయ్^ మహమ్మద్ రఫీ మనవరాలు కాదు. 2013లో చిన్మయ్ సంస్థ వారు నిర్వహించిన భజన కార్యక్రమంలో లో గీతాంజలి రాయ్ ఈ ప్రదర్శన ఇచ్చినట్టు విశ్లేషణలో తెలిసింది. కావున^ పోస్టులో చేస్తున్న క్లెయిమ్ తప్పు.,https://factly.in/telugu-the-woman-singing-in-this-video-is-not-mohd-rafi-grand-daughter/
క్లెయిమ్ (దావా): ICUలో నుంచి ఎస్.పీ.బాలసుబ్రహ్మణ్యం పాడిన చివరి పాట.ఫాక్ట్ (నిజం): వీడియోలో వినిపిస్తున్న పాటని 4 ఏప్రిల్ 2020 న ఎస్.పీ.బాలసుబ్రహ్మణ్యం పాడారు. ‘ఈనాడు’ పత్రిక లో వచ్చిన ఒక కవిత అది. ఆ తరువాత కూడా చాలా పాటలు బాలసుబ్రహ్మణ్యం పాడినట్టు తన ఫేస్బుక్ ప్రొఫైల్ లో చూడవొచ్చు. అంతేకాదు^ తాను ఆ పాట పాడింది ఏప్రిల్ నెలలో^ ఆసుపత్రి లో చేరింది ఆగస్టు నెలలో. కావున పోస్ట్ లో చెప్పింది తప్పు.,https://factly.in/telugu-the-song-in-this-video-was-not-sung-by-spb-from-icu/
 వికారాబాద్ జిల్లాలో మూసీ నది వరద ప్రవాహంలో పశువులు కొట్టుకుపోతున్న వీడియో.ఫాక్ట్ (నిజం):  వరద నీటి ప్రవాహంలో పశువులు కొట్టుకుపోతున్న ఈ వీడియో మెక్సికో దేశంలోని నయారిట్ రాష్ట్రంలో జరిగిన ఘటనది. పోస్టులోని ఈ వీడియో భారత దేశానికి సంబంధించినది కాదు. కావున^ పోస్టులో చేస్తున్న క్లెయిమ్ తప్పు.,https://factly.in/telugu-mexico-flood-video-is-being-shared-as-video-of-musi-river-from-vikarabad/
 ఎస్.పి.బాలసుబ్రహ్మణ్యం చికిత్స కోసం అయిన హాస్పిటల్ బిల్ 3 కోట్ల రూపాయలు పూర్తిగా కట్టని తరుణంలో హాస్పిటల్ వారు SPB పార్థివదేహాన్ని వారి కుటుంబ సభ్యులకు అందించలేదు^ ఈ సమయంలో ఉప రాష్ట్రపతి వెంకయ్య నాయుడు గారి కూతురు జోక్యం చేసుకొని SPB పార్థివదేహాన్ని వారి కుటుంబ సభ్యులకు అందించేలా చూసారు.ఫాక్ట్(నిజం): హాస్పిటల్ బిల్ పూర్తిగా కట్టని కారణంగా ఎస్.పి.బాలసుబ్రహ్మణ్యం పార్థివదేహాన్ని MGM హాస్పిటల్ వారు తమ కుటుంబానికి అందించలేదని వస్తున్న వార్త పూర్తి అవాస్తవం అని అయన కుమారుడు ఎస్.పి. చరణ్ స్పష్టం చేసారు. పైగా పోస్టులో చెప్పిన విషయం గురించి ఎటువంటి వార్తా కథనాలు కూడా లేవు. కావున పోస్టు ద్వారా చెప్పేది తప్పు.,https://factly.in/telugu-mgm-hospital-did-not-agree-to-handover-spb-body-is-fake-news/
